student_id,name,batch_type,year,section,enrolled_courses
203400001,Mizanur Khatun,Regular,2020,H,CSE311,CSE326,CSE333,CSE334
203400002,Hosne Chowdhury,Regular,2020,Y,CSE312,CSE325,CSE335,MAT209
203400003,Golam Alam,Regular,2020,E,CSE321,CSE326,CSE333,CSE334
203400004,Nurul Hassan,Regular,2020,O,CSE311,CSE312,CSE335,MAT209
203400005,Kamrun Mahmud,Regular,2020,I,CSE321,CSE325,CSE326,CSE333
203400006,Shafiq Karim,Regular,2020,U,CSE311,CSE334,CSE335,MAT209
203400007,Dilruba Miah,Regular,2020,F,CSE312,CSE321,CSE325,CSE326
203400008,Anwar Sheikh,Regular,2020,Z,CSE311,CSE333,CSE334,CSE335
203400009,Maksuda Sarkar,Regular,2020,J,CSE312,CSE321,MAT209,CSE326
203400010,Hafiz Bibi,Regular,2020,W,CSE311,CSE325,CSE333,CSE334
203400011,Shireen Aktar,Regular,2020,A,CSE312,CSE321,CSE335,MAT209
203400012,Delwar Sultana,Regular,2020,S,CSE311,CSE326,CSE333,CSE334
203400013,Rahima Molla,Regular,2020,T,CSE312,CSE325,CSE335,MAT209
203400014,Shahed Mondal,Regular,2020,M,CSE321,CSE326,CSE333,CSE334
203400015,Monira Roy,Regular,2020,K,CSE311,CSE312,CSE335,MAT209
203400016,Ruhul Das,Regular,2020,P,CSE321,CSE325,CSE326,CSE333
203400017,Zakir Saha,Regular,2020,V,CSE311,CSE334,CSE335,MAT209
203400018,Selina Barua,Regular,2020,C,CSE312,CSE321,CSE325,CSE326
203400019,Mosharraf Nath,Regular,2020,L,CSE311,CSE333,CSE334,CSE335
203400020,Taslima Paul,Regular,2020,Q,CSE312,CSE321,MAT209,CSE326
203400021,Karim Ghosh,Regular,2020,G,CSE311,CSE325,CSE333,CSE334
203400022,Abdul Sen,Regular,2020,X,CSE312,CSE321,CSE335,MAT209
203400023,Rahim Rahman,Regular,2020,D,CSE311,CSE326,CSE333,CSE334
203400024,Salma Ahmed,Regular,2020,N,CSE312,CSE325,CSE335,MAT209
203400025,Nusrat Khan,Regular,2020,R,CSE321,CSE326,CSE333,CSE334
203400026,Hasan Hossain,Regular,2020,H,CSE311,CSE312,CSE335,MAT209
203400027,Fatima Ali,Regular,2020,Y,CSE321,CSE325,CSE326,CSE333
203400028,Mohammad Islam,Regular,2020,E,CSE311,CSE334,CSE335,MAT209
203400029,Ayesha Uddin,Regular,2020,O,CSE312,CSE321,CSE325,CSE326
203400030,Ahmed Begum,Regular,2020,I,CSE311,CSE333,CSE334,CSE335
203400031,Rashida Khatun,Regular,2020,U,CSE312,CSE321,MAT209,CSE326
203400032,Karim Chowdhury,Regular,2020,F,CSE311,CSE325,CSE333,CSE334
203400033,Nasreen Alam,Regular,2020,Z,CSE312,CSE321,CSE335,MAT209
203400034,Omar Hassan,Regular,2020,J,CSE311,CSE326,CSE333,CSE334
203400035,Sultana Mahmud,Regular,2020,W,CSE312,CSE325,CSE335,MAT209
203400036,Ibrahim Karim,Regular,2020,A,CSE321,CSE326,CSE333,CSE334
203400037,Ruma Miah,Regular,2020,S,CSE311,CSE312,CSE335,MAT209
203400038,Tariq Sheikh,Regular,2020,T,CSE321,CSE325,CSE326,CSE333
203400039,Shahida Sarkar,Regular,2020,M,CSE311,CSE334,CSE335,MAT209
203400040,Yusuf Bibi,Regular,2020,K,CSE312,CSE321,CSE325,CSE326
203400041,Rehana Aktar,Regular,2020,P,CSE311,CSE333,CSE334,CSE335
203400042,Mahmud Sultana,Regular,2020,V,CSE312,CSE321,MAT209,CSE326
203400043,Farida Molla,Regular,2020,C,CSE311,CSE325,CSE333,CSE334
203400044,Rafiq Mondal,Regular,2020,L,CSE312,CSE321,CSE335,MAT209
203400045,Nasir Roy,Regular,2020,Q,CSE311,CSE326,CSE333,CSE334
203400046,Shamsul Das,Regular,2020,G,CSE312,CSE325,CSE335,MAT209
203400047,Rokeya Saha,Regular,2020,X,CSE321,CSE326,CSE333,CSE334
203400048,Aminul Barua,Regular,2020,D,CSE311,CSE312,CSE335,MAT209
203400049,Jahanara Nath,Regular,2020,N,CSE321,CSE325,CSE326,CSE333
203400050,Mizanur Paul,Regular,2020,R,CSE311,CSE334,CSE335,MAT209
203400051,Hosne Ghosh,Regular,2020,H,CSE312,CSE321,CSE325,CSE326
203400052,Golam Sen,Regular,2020,Y,CSE311,CSE333,CSE334,CSE335
203400053,Nurul Rahman,Regular,2020,E,CSE312,CSE321,MAT209,CSE326
203400054,Kamrun Ahmed,Regular,2020,O,CSE311,CSE325,CSE333,CSE334
203400055,Shafiq Khan,Regular,2020,I,CSE312,CSE321,CSE335,MAT209
203400056,Dilruba Hossain,Regular,2020,U,CSE311,CSE326,CSE333,CSE334
203400057,Anwar Ali,Regular,2020,F,CSE312,CSE325,CSE335,MAT209
203400058,Maksuda Islam,Regular,2020,Z,CSE321,CSE326,CSE333,CSE334
203400059,Hafiz Uddin,Regular,2020,J,CSE311,CSE312,CSE335,MAT209
203400060,Shireen Begum,Regular,2020,W,CSE321,CSE325,CSE326,CSE333
203400061,Delwar Khatun,Regular,2020,A,CSE311,CSE334,CSE335,MAT209
203400062,Rahima Chowdhury,Regular,2020,S,CSE312,CSE321,CSE325,CSE326
203400063,Shahed Alam,Regular,2020,T,CSE311,CSE333,CSE334,CSE335
203400064,Monira Hassan,Regular,2020,M,CSE312,CSE321,MAT209,CSE326
203400065,Ruhul Mahmud,Regular,2020,K,CSE311,CSE325,CSE333,CSE334
203400066,Zakir Karim,Regular,2020,P,CSE312,CSE321,CSE335,MAT209
203400067,Selina Miah,Regular,2020,V,CSE311,CSE326,CSE333,CSE334
203400068,Mosharraf Sheikh,Regular,2020,C,CSE312,CSE325,CSE335,MAT209
203400069,Taslima Sarkar,Regular,2020,L,CSE321,CSE326,CSE333,CSE334
203400070,Karim Bibi,Regular,2020,Q,CSE311,CSE312,CSE335,MAT209
203400071,Abdul Aktar,Regular,2020,G,CSE321,CSE325,CSE326,CSE333
203400072,Rahim Sultana,Regular,2020,X,CSE311,CSE334,CSE335,MAT209
203400073,Salma Molla,Regular,2020,D,CSE312,CSE321,CSE325,CSE326
203400074,Nusrat Mondal,Regular,2020,N,CSE311,CSE333,CSE334,CSE335
203400075,Hasan Roy,Regular,2020,R,CSE312,CSE321,MAT209,CSE326
203400076,Fatima Das,Regular,2020,H,CSE311,CSE325,CSE333,CSE334
203400077,Mohammad Saha,Regular,2020,Y,CSE312,CSE321,CSE335,MAT209
203400078,Ayesha Barua,Regular,2020,E,CSE311,CSE326,CSE333,CSE334
203400079,Ahmed Nath,Regular,2020,O,CSE312,CSE325,CSE335,MAT209
203400080,Rashida Paul,Regular,2020,I,CSE321,CSE326,CSE333,CSE334
203400081,Karim Ghosh,Regular,2020,U,CSE311,CSE312,CSE335,MAT209
203400082,Nasreen Sen,Regular,2020,F,CSE321,CSE325,CSE326,CSE333
203400083,Omar Rahman,Regular,2020,Z,CSE311,CSE334,CSE335,MAT209
211400001,Sultana Ahmed,Regular,2021,J,CSE313,CSE314,CSE315,CSE327
211400002,Ibrahim Khan,Regular,2021,W,CSE328,CSE331,EEE233,EEE234
211400003,Ruma Hossain,Regular,2021,A,CSE313,CSE314,CSE315,CSE327
211400004,Tariq Ali,Regular,2021,S,CSE328,CSE331,EEE233,EEE234
211400005,Shahida Islam,Regular,2021,T,CSE313,CSE314,CSE315,CSE327
211400006,Yusuf Uddin,Regular,2021,M,CSE328,CSE331,EEE233,EEE234
211400007,Rehana Begum,Regular,2021,K,CSE313,CSE314,CSE315,CSE327
211400008,Mahmud Khatun,Regular,2021,P,CSE328,CSE331,EEE233,EEE234
211400009,Farida Chowdhury,Regular,2021,V,CSE313,CSE314,CSE315,CSE327
211400010,Rafiq Alam,Regular,2021,C,CSE328,CSE331,EEE233,EEE234
211400011,Nasir Hassan,Regular,2021,L,CSE313,CSE314,CSE315,CSE327
211400012,Shamsul Mahmud,Regular,2021,Q,CSE328,CSE331,EEE233,EEE234
211400013,Rokeya Karim,Regular,2021,G,CSE313,CSE314,CSE315,CSE327
211400014,Aminul Miah,Regular,2021,X,CSE328,CSE331,EEE233,EEE234
211400015,Jahanara Sheikh,Regular,2021,D,CSE313,CSE314,CSE315,CSE327
211400016,Mizanur Sarkar,Regular,2021,N,CSE328,CSE331,EEE233,EEE234
211400017,Hosne Bibi,Regular,2021,R,CSE313,CSE314,CSE315,CSE327
211400018,Golam Aktar,Regular,2021,H,CSE328,CSE331,EEE233,EEE234
211400019,Nurul Sultana,Regular,2021,Y,CSE313,CSE314,CSE315,CSE327
211400020,Kamrun Molla,Regular,2021,E,CSE328,CSE331,EEE233,EEE234
211400021,Shafiq Mondal,Regular,2021,O,CSE313,CSE314,CSE315,CSE327
211400022,Dilruba Roy,Regular,2021,I,CSE328,CSE331,EEE233,EEE234
211400023,Anwar Das,Regular,2021,U,CSE313,CSE314,CSE315,CSE327
211400024,Maksuda Saha,Regular,2021,F,CSE328,CSE331,EEE233,EEE234
211400025,Hafiz Barua,Regular,2021,Z,CSE313,CSE314,CSE315,CSE327
211400026,Shireen Nath,Regular,2021,J,CSE328,CSE331,EEE233,EEE234
211400027,Delwar Paul,Regular,2021,W,CSE313,CSE314,CSE315,CSE327
211400028,Rahima Ghosh,Regular,2021,A,CSE328,CSE331,EEE233,EEE234
211400029,Shahed Sen,Regular,2021,S,CSE313,CSE314,CSE315,CSE327
211400030,Monira Rahman,Regular,2021,T,CSE328,CSE331,EEE233,EEE234
211400031,Ruhul Ahmed,Regular,2021,M,CSE313,CSE314,CSE315,CSE327
211400032,Zakir Khan,Regular,2021,K,CSE328,CSE331,EEE233,EEE234
211400033,Selina Hossain,Regular,2021,P,CSE313,CSE314,CSE315,CSE327
211400034,Mosharraf Ali,Regular,2021,V,CSE328,CSE331,EEE233,EEE234
211400035,Taslima Islam,Regular,2021,C,CSE313,CSE314,CSE315,CSE327
211400036,Karim Uddin,Regular,2021,L,CSE328,CSE331,EEE233,EEE234
211400037,Abdul Begum,Regular,2021,Q,CSE313,CSE314,CSE315,CSE327
211400038,Rahim Khatun,Regular,2021,G,CSE328,CSE331,EEE233,EEE234
211400039,Salma Chowdhury,Regular,2021,X,CSE313,CSE314,CSE315,CSE327
211400040,Nusrat Alam,Regular,2021,D,CSE328,CSE331,EEE233,EEE234
211400041,Hasan Hassan,Regular,2021,N,CSE313,CSE314,CSE315,CSE327
211400042,Fatima Mahmud,Regular,2021,R,CSE328,CSE331,EEE233,EEE234
211400043,Mohammad Karim,Regular,2021,H,CSE313,CSE314,CSE315,CSE327
211400044,Ayesha Miah,Regular,2021,Y,CSE328,CSE331,EEE233,EEE234
211400045,Ahmed Sheikh,Regular,2021,E,CSE313,CSE314,CSE315,CSE327
211400046,Rashida Sarkar,Regular,2021,O,CSE328,CSE331,EEE233,EEE234
211400047,Karim Bibi,Regular,2021,I,CSE313,CSE314,CSE315,CSE327
211400048,Nasreen Aktar,Regular,2021,U,CSE328,CSE331,EEE233,EEE234
211400049,Omar Sultana,Regular,2021,F,CSE313,CSE314,CSE315,CSE327
211400050,Sultana Molla,Regular,2021,Z,CSE328,CSE331,EEE233,EEE234
211400051,Ibrahim Mondal,Regular,2021,J,CSE313,CSE314,CSE315,CSE327
211400052,Ruma Roy,Regular,2021,W,CSE328,CSE331,EEE233,EEE234
211400053,Tariq Das,Regular,2021,A,CSE313,CSE314,CSE315,CSE327
211400054,Shahida Saha,Regular,2021,S,CSE328,CSE331,EEE233,EEE234
211400055,Yusuf Barua,Regular,2021,T,CSE313,CSE314,CSE315,CSE327
211400056,Rehana Nath,Regular,2021,M,CSE328,CSE331,EEE233,EEE234
211400057,Mahmud Paul,Regular,2021,K,CSE313,CSE314,CSE315,CSE327
211400058,Farida Ghosh,Regular,2021,P,CSE328,CSE331,EEE233,EEE234
211400059,Rafiq Sen,Regular,2021,V,CSE313,CSE314,CSE315,CSE327
211400060,Nasir Rahman,Regular,2021,C,CSE328,CSE331,EEE233,EEE234
211400061,Shamsul Ahmed,Regular,2021,L,CSE313,CSE314,CSE315,CSE327
211400062,Rokeya Khan,Regular,2021,Q,CSE328,CSE331,EEE233,EEE234
211400063,Aminul Hossain,Regular,2021,G,CSE313,CSE314,CSE315,CSE327
211400064,Jahanara Ali,Regular,2021,X,CSE328,CSE331,EEE233,EEE234
211400065,Mizanur Islam,Regular,2021,D,CSE313,CSE314,CSE315,CSE327
211400066,Hosne Uddin,Regular,2021,N,CSE328,CSE331,EEE233,EEE234
211400067,Golam Begum,Regular,2021,R,CSE313,CSE314,CSE315,CSE327
211400068,Nurul Khatun,Regular,2021,H,CSE328,CSE331,EEE233,EEE234
211400069,Kamrun Chowdhury,Regular,2021,Y,CSE313,CSE314,CSE315,CSE327
211400070,Shafiq Alam,Regular,2021,E,CSE328,CSE331,EEE233,EEE234
211400071,Dilruba Hassan,Regular,2021,O,CSE313,CSE314,CSE315,CSE327
211400072,Anwar Mahmud,Regular,2021,I,CSE328,CSE331,EEE233,EEE234
211400073,Maksuda Karim,Regular,2021,U,CSE313,CSE314,CSE315,CSE327
211400074,Hafiz Miah,Regular,2021,F,CSE328,CSE331,EEE233,EEE234
211400075,Shireen Sheikh,Regular,2021,Z,CSE313,CSE314,CSE315,CSE327
211400076,Delwar Sarkar,Regular,2021,J,CSE328,CSE331,EEE233,EEE234
211400077,Rahima Bibi,Regular,2021,W,CSE313,CSE314,CSE315,CSE327
211400078,Shahed Aktar,Regular,2021,A,CSE328,CSE331,EEE233,EEE234
211400079,Monira Sultana,Regular,2021,S,CSE313,CSE314,CSE315,CSE327
211400080,Ruhul Molla,Regular,2021,T,CSE328,CSE331,EEE233,EEE234
211400081,Zakir Mondal,Regular,2021,M,CSE313,CSE314,CSE315,CSE327
211400082,Selina Roy,Regular,2021,K,CSE328,CSE331,EEE233,EEE234
211400083,Mosharraf Das,Regular,2021,P,CSE313,CSE314,CSE315,CSE327
212400001,Taslima Saha,Regular,2021,V,CSE227,CSE228,CSE231,CSE232
212400002,Karim Barua,Regular,2021,C,EEE231,EEE232,HUM201,MAT201
212400003,Abdul Nath,Regular,2021,L,PHY103,CSE227,CSE228,CSE231
212400004,Rahim Paul,Regular,2021,Q,CSE232,EEE231,EEE232,HUM201
212400005,Salma Ghosh,Regular,2021,G,MAT201,PHY103,CSE227,CSE228
212400006,Nusrat Sen,Regular,2021,X,CSE231,CSE232,EEE231,EEE232
212400007,Hasan Rahman,Regular,2021,D,HUM201,MAT201,PHY103,CSE227
212400008,Fatima Ahmed,Regular,2021,N,CSE228,CSE231,CSE232,EEE231
212400009,Mohammad Khan,Regular,2021,R,EEE232,HUM201,MAT201,PHY103
212400010,Ayesha Hossain,Regular,2021,H,CSE227,CSE228,CSE231,CSE232
212400011,Ahmed Ali,Regular,2021,Y,EEE231,EEE232,HUM201,MAT201
212400012,Rashida Islam,Regular,2021,E,PHY103,CSE227,CSE228,CSE231
212400013,Karim Uddin,Regular,2021,O,CSE232,EEE231,EEE232,HUM201
212400014,Nasreen Begum,Regular,2021,I,MAT201,PHY103,CSE227,CSE228
212400015,Omar Khatun,Regular,2021,U,CSE231,CSE232,EEE231,EEE232
212400016,Sultana Chowdhury,Regular,2021,F,HUM201,MAT201,PHY103,CSE227
212400017,Ibrahim Alam,Regular,2021,Z,CSE228,CSE231,CSE232,EEE231
212400018,Ruma Hassan,Regular,2021,J,EEE232,HUM201,MAT201,PHY103
212400019,Tariq Mahmud,Regular,2021,W,CSE227,CSE228,CSE231,CSE232
212400020,Shahida Karim,Regular,2021,A,EEE231,EEE232,HUM201,MAT201
212400021,Yusuf Miah,Regular,2021,S,PHY103,CSE227,CSE228,CSE231
212400022,Rehana Sheikh,Regular,2021,T,CSE232,EEE231,EEE232,HUM201
212400023,Mahmud Sarkar,Regular,2021,M,MAT201,PHY103,CSE227,CSE228
212400024,Farida Bibi,Regular,2021,K,CSE231,CSE232,EEE231,EEE232
212400025,Rafiq Aktar,Regular,2021,P,HUM201,MAT201,PHY103,CSE227
212400026,Nasir Sultana,Regular,2021,V,CSE228,CSE231,CSE232,EEE231
212400027,Shamsul Molla,Regular,2021,C,EEE232,HUM201,MAT201,PHY103
212400028,Rokeya Mondal,Regular,2021,L,CSE227,CSE228,CSE231,CSE232
212400029,Aminul Roy,Regular,2021,Q,EEE231,EEE232,HUM201,MAT201
212400030,Jahanara Das,Regular,2021,G,PHY103,CSE227,CSE228,CSE231
212400031,Mizanur Saha,Regular,2021,X,CSE232,EEE231,EEE232,HUM201
212400032,Hosne Barua,Regular,2021,D,MAT201,PHY103,CSE227,CSE228
212400033,Golam Nath,Regular,2021,N,CSE231,CSE232,EEE231,EEE232
212400034,Nurul Paul,Regular,2021,R,HUM201,MAT201,PHY103,CSE227
212400035,Kamrun Ghosh,Regular,2021,H,CSE228,CSE231,CSE232,EEE231
212400036,Shafiq Sen,Regular,2021,Y,EEE232,HUM201,MAT201,PHY103
212400037,Dilruba Rahman,Regular,2021,E,CSE227,CSE228,CSE231,CSE232
212400038,Anwar Ahmed,Regular,2021,O,EEE231,EEE232,HUM201,MAT201
212400039,Maksuda Khan,Regular,2021,I,PHY103,CSE227,CSE228,CSE231
212400040,Hafiz Hossain,Regular,2021,U,CSE232,EEE231,EEE232,HUM201
212400041,Shireen Ali,Regular,2021,F,MAT201,PHY103,CSE227,CSE228
212400042,Delwar Islam,Regular,2021,Z,CSE231,CSE232,EEE231,EEE232
212400043,Rahima Uddin,Regular,2021,J,HUM201,MAT201,PHY103,CSE227
212400044,Shahed Begum,Regular,2021,W,CSE228,CSE231,CSE232,EEE231
212400045,Monira Khatun,Regular,2021,A,EEE232,HUM201,MAT201,PHY103
212400046,Ruhul Chowdhury,Regular,2021,S,CSE227,CSE228,CSE231,CSE232
212400047,Zakir Alam,Regular,2021,T,EEE231,EEE232,HUM201,MAT201
212400048,Selina Hassan,Regular,2021,M,PHY103,CSE227,CSE228,CSE231
212400049,Mosharraf Mahmud,Regular,2021,K,CSE232,EEE231,EEE232,HUM201
212400050,Taslima Karim,Regular,2021,P,MAT201,PHY103,CSE227,CSE228
212400051,Karim Miah,Regular,2021,V,CSE231,CSE232,EEE231,EEE232
212400052,Abdul Sheikh,Regular,2021,C,HUM201,MAT201,PHY103,CSE227
212400053,Rahim Sarkar,Regular,2021,L,CSE228,CSE231,CSE232,EEE231
212400054,Salma Bibi,Regular,2021,Q,EEE232,HUM201,MAT201,PHY103
212400055,Nusrat Aktar,Regular,2021,G,CSE227,CSE228,CSE231,CSE232
212400056,Hasan Sultana,Regular,2021,X,EEE231,EEE232,HUM201,MAT201
212400057,Fatima Molla,Regular,2021,D,PHY103,CSE227,CSE228,CSE231
212400058,Mohammad Mondal,Regular,2021,N,CSE232,EEE231,EEE232,HUM201
212400059,Ayesha Roy,Regular,2021,R,MAT201,PHY103,CSE227,CSE228
212400060,Ahmed Das,Regular,2021,H,CSE231,CSE232,EEE231,EEE232
212400061,Rashida Saha,Regular,2021,Y,HUM201,MAT201,PHY103,CSE227
212400062,Karim Barua,Regular,2021,E,CSE228,CSE231,CSE232,EEE231
212400063,Nasreen Nath,Regular,2021,O,EEE232,HUM201,MAT201,PHY103
212400064,Omar Paul,Regular,2021,I,CSE227,CSE228,CSE231,CSE232
212400065,Sultana Ghosh,Regular,2021,U,EEE231,EEE232,HUM201,MAT201
212400066,Ibrahim Sen,Regular,2021,F,PHY103,CSE227,CSE228,CSE231
212400067,Ruma Rahman,Regular,2021,Z,CSE232,EEE231,EEE232,HUM201
212400068,Tariq Ahmed,Regular,2021,J,MAT201,PHY103,CSE227,CSE228
212400069,Shahida Khan,Regular,2021,W,CSE231,CSE232,EEE231,EEE232
212400070,Yusuf Hossain,Regular,2021,A,HUM201,MAT201,PHY103,CSE227
212400071,Rehana Ali,Regular,2021,S,CSE228,CSE231,CSE232,EEE231
212400072,Mahmud Islam,Regular,2021,T,EEE232,HUM201,MAT201,PHY103
212400073,Farida Uddin,Regular,2021,M,CSE227,CSE228,CSE231,CSE232
212400074,Rafiq Begum,Regular,2021,K,EEE231,EEE232,HUM201,MAT201
212400075,Nasir Khatun,Regular,2021,P,PHY103,CSE227,CSE228,CSE231
212400076,Shamsul Chowdhury,Regular,2021,V,CSE232,EEE231,EEE232,HUM201
212400077,Rokeya Alam,Regular,2021,C,MAT201,PHY103,CSE227,CSE228
212400078,Aminul Hassan,Regular,2021,L,CSE231,CSE232,EEE231,EEE232
212400079,Jahanara Mahmud,Regular,2021,Q,HUM201,MAT201,PHY103,CSE227
212400080,Mizanur Karim,Regular,2021,G,CSE228,CSE231,CSE232,EEE231
212400081,Hosne Miah,Regular,2021,X,EEE232,HUM201,MAT201,PHY103
212400082,Golam Sheikh,Regular,2021,D,CSE227,CSE228,CSE231,CSE232
212400083,Nurul Sarkar,Regular,2021,N,EEE231,EEE232,HUM201,MAT201
213400001,Kamrun Bibi,Regular,2021,R,PHY103,CSE227,CSE228,CSE231
213400002,Shafiq Aktar,Regular,2021,H,CSE232,EEE231,EEE232,HUM201
213400003,Dilruba Sultana,Regular,2021,Y,MAT201,PHY103,CSE227,CSE228
213400004,Anwar Molla,Regular,2021,E,CSE231,CSE232,EEE231,EEE232
213400005,Maksuda Mondal,Regular,2021,O,HUM201,MAT201,PHY103,CSE227
213400006,Hafiz Roy,Regular,2021,I,CSE228,CSE231,CSE232,EEE231
213400007,Shireen Das,Regular,2021,U,EEE232,HUM201,MAT201,PHY103
213400008,Delwar Saha,Regular,2021,F,CSE227,CSE228,CSE231,CSE232
213400009,Rahima Barua,Regular,2021,Z,EEE231,EEE232,HUM201,MAT201
213400010,Shahed Nath,Regular,2021,J,PHY103,CSE227,CSE228,CSE231
213400011,Monira Paul,Regular,2021,W,CSE232,EEE231,EEE232,HUM201
213400012,Ruhul Ghosh,Regular,2021,A,MAT201,PHY103,CSE227,CSE228
213400013,Zakir Sen,Regular,2021,S,CSE231,CSE232,EEE231,EEE232
213400014,Selina Rahman,Regular,2021,T,HUM201,MAT201,PHY103,CSE227
213400015,Mosharraf Ahmed,Regular,2021,M,CSE228,CSE231,CSE232,EEE231
213400016,Taslima Khan,Regular,2021,K,EEE232,HUM201,MAT201,PHY103
213400017,Karim Hossain,Regular,2021,P,CSE227,CSE228,CSE231,CSE232
213400018,Abdul Ali,Regular,2021,V,EEE231,EEE232,HUM201,MAT201
213400019,Rahim Islam,Regular,2021,C,PHY103,CSE227,CSE228,CSE231
213400020,Salma Uddin,Regular,2021,L,CSE232,EEE231,EEE232,HUM201
213400021,Nusrat Begum,Regular,2021,Q,MAT201,PHY103,CSE227,CSE228
213400022,Hasan Khatun,Regular,2021,G,CSE231,CSE232,EEE231,EEE232
213400023,Fatima Chowdhury,Regular,2021,X,HUM201,MAT201,PHY103,CSE227
213400024,Mohammad Alam,Regular,2021,D,CSE228,CSE231,CSE232,EEE231
213400025,Ayesha Hassan,Regular,2021,N,EEE232,HUM201,MAT201,PHY103
213400026,Ahmed Mahmud,Regular,2021,R,CSE227,CSE228,CSE231,CSE232
213400027,Rashida Karim,Regular,2021,H,EEE231,EEE232,HUM201,MAT201
213400028,Karim Miah,Regular,2021,Y,PHY103,CSE227,CSE228,CSE231
213400029,Nasreen Sheikh,Regular,2021,E,CSE232,EEE231,EEE232,HUM201
213400030,Omar Sarkar,Regular,2021,O,MAT201,PHY103,CSE227,CSE228
213400031,Sultana Bibi,Regular,2021,I,CSE231,CSE232,EEE231,EEE232
213400032,Ibrahim Aktar,Regular,2021,U,HUM201,MAT201,PHY103,CSE227
213400033,Ruma Sultana,Regular,2021,F,CSE228,CSE231,CSE232,EEE231
213400034,Tariq Molla,Regular,2021,Z,EEE232,HUM201,MAT201,PHY103
213400035,Shahida Mondal,Regular,2021,J,CSE227,CSE228,CSE231,CSE232
213400036,Yusuf Roy,Regular,2021,W,EEE231,EEE232,HUM201,MAT201
213400037,Rehana Das,Regular,2021,A,PHY103,CSE227,CSE228,CSE231
213400038,Mahmud Saha,Regular,2021,S,CSE232,EEE231,EEE232,HUM201
213400039,Farida Barua,Regular,2021,T,MAT201,PHY103,CSE227,CSE228
213400040,Rafiq Nath,Regular,2021,M,CSE231,CSE232,EEE231,EEE232
213400041,Nasir Paul,Regular,2021,K,HUM201,MAT201,PHY103,CSE227
213400042,Shamsul Ghosh,Regular,2021,P,CSE228,CSE231,CSE232,EEE231
213400043,Rokeya Sen,Regular,2021,V,EEE232,HUM201,MAT201,PHY103
213400044,Aminul Rahman,Regular,2021,C,CSE227,CSE228,CSE231,CSE232
213400045,Jahanara Ahmed,Regular,2021,L,EEE231,EEE232,HUM201,MAT201
213400046,Mizanur Khan,Regular,2021,Q,PHY103,CSE227,CSE228,CSE231
213400047,Hosne Hossain,Regular,2021,G,CSE232,EEE231,EEE232,HUM201
213400048,Golam Ali,Regular,2021,X,MAT201,PHY103,CSE227,CSE228
213400049,Nurul Islam,Regular,2021,D,CSE231,CSE232,EEE231,EEE232
213400050,Kamrun Uddin,Regular,2021,N,HUM201,MAT201,PHY103,CSE227
213400051,Shafiq Begum,Regular,2021,R,CSE228,CSE231,CSE232,EEE231
213400052,Dilruba Khatun,Regular,2021,H,EEE232,HUM201,MAT201,PHY103
213400053,Anwar Chowdhury,Regular,2021,Y,CSE227,CSE228,CSE231,CSE232
213400054,Maksuda Alam,Regular,2021,E,EEE231,EEE232,HUM201,MAT201
213400055,Hafiz Hassan,Regular,2021,O,PHY103,CSE227,CSE228,CSE231
213400056,Shireen Mahmud,Regular,2021,I,CSE232,EEE231,EEE232,HUM201
213400057,Delwar Karim,Regular,2021,U,MAT201,PHY103,CSE227,CSE228
213400058,Rahima Miah,Regular,2021,F,CSE231,CSE232,EEE231,EEE232
213400059,Shahed Sheikh,Regular,2021,Z,HUM201,MAT201,PHY103,CSE227
213400060,Monira Sarkar,Regular,2021,J,CSE228,CSE231,CSE232,EEE231
213400061,Ruhul Bibi,Regular,2021,W,EEE232,HUM201,MAT201,PHY103
213400062,Zakir Aktar,Regular,2021,A,CSE227,CSE228,CSE231,CSE232
213400063,Selina Sultana,Regular,2021,S,EEE231,EEE232,HUM201,MAT201
213400064,Mosharraf Molla,Regular,2021,T,PHY103,CSE227,CSE228,CSE231
213400065,Taslima Mondal,Regular,2021,M,CSE232,EEE231,EEE232,HUM201
213400066,Karim Roy,Regular,2021,K,MAT201,PHY103,CSE227,CSE228
213400067,Abdul Das,Regular,2021,P,CSE231,CSE232,EEE231,EEE232
213400068,Rahim Saha,Regular,2021,V,HUM201,MAT201,PHY103,CSE227
213400069,Salma Barua,Regular,2021,C,CSE228,CSE231,CSE232,EEE231
213400070,Nusrat Nath,Regular,2021,L,EEE232,HUM201,MAT201,PHY103
213400071,Hasan Paul,Regular,2021,Q,CSE227,CSE228,CSE231,CSE232
213400072,Fatima Ghosh,Regular,2021,G,EEE231,EEE232,HUM201,MAT201
213400073,Mohammad Sen,Regular,2021,X,PHY103,CSE227,CSE228,CSE231
213400074,Ayesha Rahman,Regular,2021,D,CSE232,EEE231,EEE232,HUM201
213400075,Ahmed Ahmed,Regular,2021,N,MAT201,PHY103,CSE227,CSE228
213400076,Rashida Khan,Regular,2021,R,CSE231,CSE232,EEE231,EEE232
213400077,Karim Hossain,Regular,2021,H,HUM201,MAT201,PHY103,CSE227
213400078,Nasreen Ali,Regular,2021,Y,CSE228,CSE231,CSE232,EEE231
213400079,Omar Islam,Regular,2021,E,EEE232,HUM201,MAT201,PHY103
213400080,Sultana Uddin,Regular,2021,O,CSE227,CSE228,CSE231,CSE232
213400081,Ibrahim Begum,Regular,2021,I,EEE231,EEE232,HUM201,MAT201
213400082,Ruma Khatun,Regular,2021,U,PHY103,CSE227,CSE228,CSE231
